px,py,pz,qx,qy,qz,qw
0.00530395470559597,0.001904296805150807,0.0,0.0,0.0,-0.0016941141726565905,0.9999985649875553
0.0047973631881177425,0.0029968260787427425,0.0,0.0,0.0,0.0003508969668873021,0.9999999384356574
0.01237182505428791,0.0008605956682004035,0.0,0.0,0.0,-0.0005811770155066695,0.999999831116624
0.00771484337747097,0.0046142577193677425,0.0,0.0,0.0,0.000547992546918945,0.9999998498520729
0.003936767112463713,0.00451049767434597,0.0,0.0,0.0,5.153412341747663e-05,0.9999999986721171
-0.0009338378440588713,0.0017456053756177425,0.0,0.0,0.0,-0.0004636366847803809,0.9999998925205065
0.004913329612463713,0.0044616698287427425,0.0,0.0,0.0,-0.0017160487199390972,0.9999985275873113
0.006518554408103228,0.0032104491256177425,0.0,0.0,0.0,0.000740060542442808,0.9999997261551592
-0.010739135555922985,0.005310058128088713,0.0,0.0,0.0,0.0014359331435994127,0.9999989690474721
0.003887939266860485,0.003881835611537099,0.0,0.0,0.0,2.1005591402085567e-05,0.9999999997793826
-0.0009399413247592747,0.004925536923110485,0.0,0.0,0.0,-0.0006116945828007985,0.9999998129148512
-0.008544920943677425,0.005340575706213713,0.0,0.0,0.0,0.0013525864062570072,0.9999990852545885
0.003247070126235485,0.0018615721492096782,0.0,0.0,0.0,-0.0017839979002995407,0.9999984086744796
0.004315185360610485,0.003820800455287099,0.0,0.0,0.0,-0.0004595835697479742,0.9999998943914656
-0.00014953612117096782,0.0031616208143532276,0.0,0.0,0.0,-0.0009726602039038362,0.999999526965952
0.0032531735487282276,0.004895019344985485,0.0,0.0,0.0,0.0013961600778457216,0.9999990253680435
-0.005825805477797985,0.0015197752509266138,0.0,0.0,0.0,-0.0019673415842721906,0.9999980647816729
0.00621948204934597,0.004559325985610485,0.0,0.0,0.0,0.000815109370512352,0.9999996677983019
0.004595946986228228,0.005389404017478228,0.0,0.0,0.0,3.3130752835866275e-05,0.9999999994511766
0.0002502441348042339,0.00435790978372097,0.0,0.0,0.0,-0.00014892418238033353,0.9999999889107939
0.008099365048110485,0.0036804196424782276,0.0,0.0,0.0,2.0114763170136767e-05,0.9999999997976982
0.0004943847307004035,0.0027648922987282276,0.0,0.0,0.0,-0.0004223902817576219,0.9999999107932209
0.00819702073931694,0.001843261648900807,0.0,0.0,0.0,-0.0014351919287855744,0.9999989701115334
-0.00571594201028347,0.0033447262831032276,0.0,0.0,0.0,-0.0016929220831841717,0.9999985670063833
-0.0028106686659157276,0.005664062220603228,0.0,0.0,0.0,-0.0033117791161248497,0.9999945160445062
0.0026611327193677425,0.005444335751235485,0.0,0.0,0.0,-0.0019733019101970876,0.9999980530378902
-0.007269286550581455,0.0029296872671693563,0.0,0.0,0.0,-0.0026957083093992053,0.9999963665717544
0.006652831565588713,0.005230712704360485,0.0,0.0,0.0,-0.0004235823996517296,0.9999999102889714
0.00573120079934597,0.0039428710006177425,0.0,0.0,0.0,-0.0011970120235389912,0.9999992835808511
0.0035156249068677425,0.006384276784956455,0.0,0.0,0.0,-0.0031265288125027005,0.999995112396848
0.004132079891860485,0.005865477956831455,0.0,0.0,0.0,-9.861787063775916e-05,0.9999999951372578
0.0017639158759266138,0.004687499720603228,0.0,0.0,0.0,-0.0011915284040292745,0.9999992901297793
0.005145263392478228,0.005236816126853228,0.0,0.0,0.0,-0.0009991246984240843,0.999999500874794
0.003045654157176614,0.00548706017434597,0.0,0.0,0.0,-0.00044956999133593243,0.9999998989434064
0.00414428673684597,0.0005737304454669356,0.0,0.0,0.0,-0.0021916927850234623,0.9999975982384838
-0.003491210751235485,0.003564452985301614,0.0,0.0,0.0,-0.001924903006205786,0.9999981473724923
0.005444335751235485,0.0026306151412427425,0.0,0.0,0.0,-0.0009934026583162368,0.9999995065754576
0.006506347097456455,0.003717040875926614,0.0,0.0,0.0,-0.001178653818671856,0.9999993053873466
0.0030090329237282276,0.0033630370162427425,0.0,0.0,0.0,-0.0012773589934856708,0.9999991841766681
0.0025512694846838713,0.004284667782485485,0.0,0.0,0.0,-0.002397924395230148,0.9999971249751645
0.004241942893713713,0.004272460471838713,0.0,0.0,0.0,-0.0019723484724022,0.99999805491886
0.007238768972456455,0.003735351376235485,0.0,0.0,0.0,-0.0013557985318529303,0.9999990809047482
0.0013305663596838713,0.00484619103372097,0.0,0.0,0.0,-0.002453475652420813,0.9999969902240822
0.009716796688735485,0.00469360314309597,0.0,0.0,0.0,-0.0006612856653864659,0.9999997813506105
0.007342529017478228,0.0037109372206032276,0.0,0.0,0.0,-0.0020405359187619897,0.999997918104415
0.007556152064353228,0.0034851073287427425,0.0,0.0,0.0,-0.0016569208789801446,0.9999986273056582
0.003228759625926614,0.005236816126853228,0.0,0.0,0.0,-0.0012072638911345757,0.999999271256683
-0.00824279710650444,0.004272460471838713,0.0,0.0,0.0,-0.002806095630299149,0.9999960629059065
0.004425048362463713,0.003704833798110485,0.0,0.0,0.0,-0.0003749449930129414,0.9999999297081237
0.003015136579051614,0.008148192428052425,0.0,0.0,0.0,0.0002866015764453522,0.9999999589297673
0.00405273400247097,0.003216552548110485,0.0,0.0,0.0,-0.001994044244946299,0.9999980118917983
0.0032958982046693563,0.00618896447122097,0.0,0.0,0.0,-0.0027402923455700197,0.9999962453918818
0.0005920410039834678,0.0044616698287427425,0.0,0.0,0.0,-0.0004784186335269774,0.9999998855577991
0.05277709662914276,0.007818602956831455,0.0,0.0,0.0,0.0015920700721928493,0.9999987326556395
0.28754881024360657,0.01759643480181694,0.0,0.0,0.0,0.008208881925593853,0.9999663065611419
0.4148925542831421,0.02405395358800888,0.0,0.0,0.0,0.01160604228346007,0.999932647623086
0.6615051031112671,0.02255248837172985,0.0,0.0,0.0,-0.018016230278922022,0.9998376945517391
0.8181273937225342,0.008526611141860485,0.0,0.0,0.0,-0.0271453012260238,0.9996314984139647
1.0302306413650513,0.004559325985610485,0.0,0.0,0.0,-0.01869966138489393,0.9998251460450923
1.191961646080017,0.007794188801199198,0.0,0.0,0.0,-0.01547289878351974,0.9998802875360805
1.4222105741500854,0.01328735239803791,0.0,0.0,0.0,0.00036619274488005477,0.9999999329514345
1.5353515148162842,0.03042602352797985,0.0,0.0,0.0,0.03388217855935406,0.9994258341548271
1.7101012468338013,0.12464598566293716,0.0,0.0,0.0,0.1576449600011183,0.987495856490672
1.7778074741363525,0.19852294027805328,0.0,0.0,0.0,0.23033283201322438,0.9731119085165734
1.8940794467926025,0.3457580506801605,0.0,0.0,0.0,0.34609568104080857,0.9381992216821003
1.9467406272888184,0.44951170682907104,0.0,0.0,0.0,0.41392603901194835,0.910310515279198
1.9924315214157104,0.6046141982078552,0.0,0.0,0.0,0.5109896045802595,0.8595868914838743
2.007018804550171,0.7302428483963013,0.0,0.0,0.0,0.5768529830851229,0.8168479882486062
1.9908324480056763,0.9065917134284973,0.0,0.0,0.0,0.6671488418673331,0.7449244409972572
1.9430601596832275,1.0335386991500854,0.0,0.0,0.0,0.728047532031185,0.6855266523653919
1.8387389183044434,1.2275817394256592,0.0,0.0,0.0,0.8194861333880233,0.5730990116766449
1.8227049112319946,1.263647437095642,0.0,0.0,0.0,0.8388191045408117,0.5444102404045603
1.6646177768707275,1.3813964128494263,0.0,0.0,0.0,0.8959311691735666,0.4441929086593865
1.5185850858688354,1.4531493186950684,0.0,0.0,0.0,0.9359731099936665,0.3520714946836564
1.4083495140075684,1.4893004894256592,0.0,0.0,0.0,0.958548303467567,0.28493007900088235
1.2405272722244263,1.5079954862594604,0.0,0.0,0.0,0.9818756088828167,0.18952648543408945
1.0742614269256592,1.4904296398162842,0.0,0.0,0.0,0.995999079521569,0.08936349138315497
1.0034788846969604,1.4614500999450684,0.0,0.0,0.0,0.9996333136176789,0.027078373395369667
0.8710936903953552,1.4031126499176025,0.0,0.0,0.0,0.99772058791931,-0.06748057825735096
0.7698425054550171,1.3914488554000854,0.0,0.0,0.0,0.9937045462590253,-0.11203247182913023
0.6502441167831421,1.3477476835250854,0.0,0.0,0.0,0.9978511234880674,-0.06552202189799838
0.545642077922821,1.3524596691131592,0.0,0.0,0.0,0.9986248068292569,-0.052426092599291714
0.38240355253219604,1.3377684354782104,0.0,0.0,0.0,0.9983072765575771,-0.05815996537304088
0.2953246831893921,1.3220458030700684,0.0,0.0,0.0,0.998156569110486,-0.06069154423462603
0.15671996772289276,1.3094359636306763,0.0,0.0,0.0,0.9986790770098462,-0.05138191454939964
0.06702880561351776,1.2969969511032104,0.0,0.0,0.0,0.9987032639172461,-0.05090963210473588
-0.03760986030101776,1.2745848894119263,0.0,0.0,0.0,0.9987947026581147,-0.04908301072762628
-0.12869566679000854,1.2703490257263184,0.0,0.0,0.0,0.9994120686518553,-0.034285813874245286
-0.2505096197128296,1.2721556425094604,0.0,0.0,0.0,0.9995588600865887,-0.029699919568907062
-0.3380371034145355,1.2649474143981934,0.0,0.0,0.0,0.9995443937143014,-0.030182859279891467
-0.4670104682445526,1.2579467296600342,0.0,0.0,0.0,0.9994665083024662,-0.03266035489207536
-0.5391204357147217,1.2481261491775513,0.0,0.0,0.0,0.9993882741078416,-0.034972526013282226
-0.6640716195106506,1.236212134361267,0.0,0.0,0.0,0.9996729043992711,-0.025575070086427853
-0.7405425310134888,1.2346739768981934,0.0,0.0,0.0,0.9997598700002596,-0.021913519504276422
-0.8536376357078552,1.230261206626892,0.0,0.0,0.0,0.9998859437864753,-0.015102960578298439
-0.9440276622772217,1.2342467308044434,0.0,0.0,0.0,0.9999973107196817,0.002319170844174044
-1.0687438249588013,1.2494323253631592,0.0,0.0,0.0,0.9995565344274406,0.02977808730265988
-1.1440948247909546,1.2579467296600342,0.0,0.0,0.0,0.9987596786040482,0.04979060548676186
-1.2761839628219604,1.2767211198806763,0.0,0.0,0.0,0.9981034490776045,0.06155895498942365
-1.3497954607009888,1.2920165061950684,0.0,0.0,0.0,0.9973486744995084,0.0727710208398497
-1.4651213884353638,1.3118529319763184,0.0,0.0,0.0,0.99719842063817,0.07480180396714622
-1.5449278354644775,1.3183531761169434,0.0,0.0,0.0,0.9974799371405623,0.07094910148874349
-1.6676299571990967,1.3335204124450684,0.0,0.0,0.0,0.9977927843413315,0.06640451427706717
-1.7455443143844604,1.3456969261169434,0.0,0.0,0.0,0.9980006630993519,0.06320345285863886
-1.8444304466247559,1.3642516136169434,0.0,0.0,0.0,0.9979694703324679,0.06369408358971539
-1.942983865737915,1.3655333518981934,0.0,0.0,0.0,0.9982482266511746,0.05916483742718442
-2.066467046737671,1.3733092546463013,0.0,0.0,0.0,0.998467180147175,0.05534699783139963
-2.140603542327881,1.3832640647888184,0.0,0.0,0.0,0.9986403370413057,0.052129427716283525
-2.2480955123901367,1.3843566179275513,0.0,0.0,0.0,0.9989041495928792,0.04680277690614981
-2.3364531993865967,1.3959959745407104,0.0,0.0,0.0,0.9995101084338531,0.031297653882474956
-2.4501585960388184,1.3493773937225342,0.0,0.0,0.0,0.9989225061881887,-0.04640933775338903
-2.5200774669647217,1.3117858171463013,0.0,0.0,0.0,0.9950118527628348,-0.09975676849954031
-2.6114256381988525,1.2335692644119263,0.0,0.0,0.0,0.9839509258622973,-0.17843927677147775
-2.6696135997772217,1.1770141124725342,0.0,0.0,0.0,0.9729244350577145,-0.2311234381615743
-2.7504637241363525,1.078924536705017,0.0,0.0,0.0,0.9531214674999567,-0.3025879511658206
-2.787475347518921,1.0149657726287842,0.0,0.0,0.0,0.9339610466084345,-0.3573748220259475
-2.8345091342926025,0.9088988900184631,0.0,0.0,0.0,0.9050176484012332,-0.42537401904947353
-2.8691587448120117,0.8271605968475342,0.0,0.0,0.0,0.8769714827448021,-0.48054242107475126
-2.8884458541870117,0.7182250618934631,0.0,0.0,0.0,-0.8396567228198178,0.54311747147692
-2.9059109687805176,0.6088378429412842,0.0,0.0,0.0,-0.7998563107982557,0.600191537824555
-2.8882627487182617,0.505328357219696,0.0,0.0,0.0,-0.7528736433844757,0.658165083468415
-2.8621764183044434,0.42348021268844604,0.0,0.0,0.0,-0.7155030527517277,0.6986096059337851
-2.8165342807769775,0.30693358182907104,0.0,0.0,0.0,-0.6546132675152898,0.7559639343202529
-2.780133008956909,0.24132078886032104,0.0,0.0,0.0,-0.615677237851637,0.7879984383178553
-2.7144651412963867,0.14525756239891052,0.0,0.0,0.0,-0.5492883878167705,0.8356328541947433
-2.657320976257324,0.0845947191119194,0.0,0.0,0.0,-0.5039651398113824,0.863723994025229
-2.547558546066284,0.01788940280675888,0.0,0.0,0.0,-0.437412563803058,0.8992609460146903
-2.490490674972534,-0.02094116061925888,0.0,0.0,0.0,-0.39316408992451857,0.9194683237577166
-2.3739500045776367,-0.07200927287340164,0.0,0.0,0.0,-0.31336805257574857,0.949631751588416
-2.2977139949798584,-0.08873595297336578,0.0,0.0,0.0,-0.2702934208409936,0.9627779944774774
-2.1538939476013184,-0.10764770209789276,0.0,0.0,0.0,-0.19262902995215833,0.9812716529176263
-2.0873258113861084,-0.10766906291246414,0.0,0.0,0.0,-0.14296412701193462,0.9897278708754823
-1.9586669206619263,-0.09897155314683914,0.0,0.0,0.0,-0.06846042659144652,0.9976538327450646
-1.8739501237869263,-0.0798644945025444,0.0,0.0,0.0,-0.008245048909712257,0.9999660090065444
-1.7452666759490967,-0.0471649132668972,0.0,0.0,0.0,0.06442488112435063,0.9979225594664715
-1.72798752784729,-0.01976318284869194,0.0,0.0,0.0,0.06568575740674909,0.9978403586114873
-1.6023619174957275,0.008428954519331455,0.0,0.0,0.0,0.06883943200852867,0.9976277525213215
-1.5151336193084717,0.03129882737994194,0.0,0.0,0.0,0.07270962858054915,0.9973531520538141
-1.3593353033065796,0.0685119554400444,0.0,0.0,0.0,0.08595042923045128,0.9962994146917387
-1.250686526298523,0.0710754320025444,0.0,0.0,0.0,0.048828968003718325,0.9988071545016545
-1.104223608970642,0.05553588643670082,0.0,0.0,0.0,0.0043859257334862975,0.999990381781475
-1.0350555181503296,0.05241088569164276,0.0,0.0,0.0,0.0054762369496358715,0.9999850053020152
-0.7602019906044006,0.05678100138902664,0.0,0.0,0.0,0.00567247302114962,0.9999839113954906
-0.5643126964569092,0.05308837443590164,0.0,0.0,0.0,0.0028973670416173147,0.9999958026233041
-0.4271911382675171,0.0586852990090847,0.0,0.0,0.0,-0.000961216122699995,0.9999995380316761
-0.3016906678676605,0.05164794623851776,0.0,0.0,0.0,-0.015393038498883948,0.9998815201641502
-0.15552672743797302,0.03577880561351776,0.0,0.0,0.0,-0.026248451965069808,0.9996554500273769
-0.05564574897289276,0.03404540941119194,0.0,0.0,0.0,-0.025995100660984812,0.9996620702725623
0.11384276300668716,0.02343749813735485,0.0,0.0,0.0,-0.020197599616634667,0.9997960076784295
0.19804075360298157,0.02564086765050888,0.0,0.0,0.0,-0.021641861087705643,0.9997657874965818
0.34941405057907104,0.02551879733800888,0.0,0.0,0.0,-0.0173773669081664,0.9998490021594956
0.46770015358924866,0.01694946177303791,0.0,0.0,0.0,-0.013049383084610238,0.9999148531755647
0.6209655404090881,0.02204589731991291,0.0,0.0,0.0,-0.006581409694630162,0.9999783422886875
0.7104613780975342,0.02219848521053791,0.0,0.0,0.0,-0.0027689025218986143,0.9999961665820646
0.8541564345359802,0.0335388146340847,0.0,0.0,0.0,-0.0017279696136335433,0.9999985070593927
0.9605284929275513,0.04032592475414276,0.0,0.0,0.0,-0.0024353561816413357,0.9999970345157372
1.1766539812088013,0.02398071065545082,0.0,0.0,0.0,-0.039083689945542316,0.999235940696811
1.2202270030975342,0.01719970628619194,0.0,0.0,0.0,-0.052215338811945275,0.9986358487420496
1.3674803972244263,-0.011077879928052425,0.0,0.0,0.0,-0.06089842305104087,0.9981439686086855
1.4943053722381592,-0.03161926195025444,0.0,0.0,0.0,-0.05493868844986063,0.9984897297976626
1.5958555936813354,-0.02852172590792179,0.0,0.0,0.0,-0.004290956887620578,0.9999907938021173
1.7562620639801025,0.06822509318590164,0.0,0.0,0.0,0.12639251279684047,0.9919803086296122
1.9005125761032104,0.20205077528953552,0.0,0.0,0.0,0.25936489672727664,0.965779400456258
1.9287962913513184,0.2524169683456421,0.0,0.0,0.0,0.29790175446582307,0.95459653502733
1.9650145769119263,0.3089904487133026,0.0,0.0,0.0,0.3380029725067362,0.9411450422632053
